domain,ecotype,asn,country,http_status,publishers,file_formats,download_hosts,title_count,severity,active,latest_year,is_piracy
torrends.to,unclassified,AS13335,US,OK,,repack,,3,4,True,2026,True
torrent--games.net,torrent,,,EMPTY,,,,0,0,False,,False
torrent-besplatno.org,torrent,,,EMPTY,,,,0,0,False,,False
torrent-fant.ru,torrent,AS213691,RU,OK,Activision,,,0,3,True,2026,True
torrent-film.monna.top,torrent,AS43513,LV,OK,,,,1,1,False,,False
torrent-games.games,torrent,AS204601,NL,OK,Nintendo; Capcom; Sony; Ubisoft; Rockstar; Bethesda; 2K Games,repack,,1,5,True,2026,True
torrent-games.link,torrent,AS50979,US,OK,Square Enix; Capcom; Sony; Ubisoft; Activision; Rockstar; Bethesda; Konami,,,0,4,True,2026,True
torrent-gox.ru,torrent,,,EMPTY,,,,0,0,False,,False
torrent-hdfilm.ru,torrent,,,EMPTY,,,,0,0,False,,False
torrent-mass.ru,torrent,AS57724,RU,OK,Nintendo; Sony; EA; Bandai Namco; Microsoft,repack,,1,5,True,2026,True
torrent-paradise.ml,torrent,AS13335,US,OK,Activision,,,0,3,True,2026,True
torrent-pc.games,torrent,,,EMPTY,,,,0,0,False,,False
torrent-stats.info,torrent,AS16276,FR,OK,Activision,torrent,,0,4,True,2026,True
torrent-stop.org,torrent,AS211381,NL,OK,Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Bethesda; CD Projekt; 2K Games; Microsoft,repack,,2,5,True,2026,True
torrent-tracks.net,torrent,,,EMPTY,,,,0,0,False,,False
torrent-true.ru,torrent,,,EMPTY,,,,0,0,False,,False
torrent-x.ru,torrent,,,EMPTY,,,,0,0,False,,False
torrent.com.ru,torrent,,,EMPTY,,,,0,0,False,,False
torrent.game4you.top,torrent,AS43513,LV,OK,,,,0,1,False,,False
torrent.parts,torrent,AS13335,US,OK,Ubisoft,torrent,,0,2,False,,True
torrent10.ru,torrent,,,EMPTY,,,,0,0,False,,False
torrent2yes.kinow.ru,torrent,,,EMPTY,,,,0,0,False,,False
torrent3.games,torrent,,,EMPTY,,,,0,0,False,,False
torrent3.ru,torrent,AS13335,US,OK,Sony; Konami,,,9,2,True,2025,True
torrent4.games,torrent,,,EMPTY,,,,0,0,False,,False
torrent4you.org,torrent,,,OK,Square Enix; Sony; Ubisoft; Activision; Rockstar,,,2,4,True,2026,True
torrent5.net,torrent,,,OK,Sony; EA; Ubisoft; Activision; Rockstar; Bethesda; Bandai Namco; Sega; CD Projekt; FromSoftware; Microsoft,repack; torrent,,3,4,True,2025,True
torrent9.games,torrent,AS50979,US,ERROR,,,,0,0,False,,False
torrent9.ru,torrent,AS13335,US,OK,Activision; Valve,,,1,1,False,,True
torrent99harg.web.app,torrent,AS54113,US,OK,Rockstar; Sega,ISO,,3,1,False,,True
torrenta.club,torrent,,,EMPTY,,,,0,0,False,,False
torrentanetu.ucoz.net,torrent,AS44094,RU,OK,Capcom; Activision; 2K Games,repack,,2,4,True,2025,True
torrentbits.ru,torrent,AS211381,NL,OK,Square Enix; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Bethesda; Bandai Namco; Sega; Konami; CD Projekt; FromSoftware,repack,,1,5,True,2026,True
torrentdosfilmes1.net,torrent,AS13335,US,OK,Nintendo; Capcom; Sony; EA; Ubisoft; Rockstar; Bandai Namco; Konami,,,0,4,True,2026,True
torrentdownload.info,torrent,AS13335,US,OK,Square Enix; Activision; Bandai Namco,torrent,,0,5,True,2026,True
torrentdownloads.g2g.monster,torrent,,,OK,Nintendo; Activision; Konami,,,6,4,True,2026,False
torrentdownloads.pro,torrent,AS13335,US,OK,Square Enix; Capcom; Activision; Konami,repack; torrent,,0,5,True,2026,True
torrentdownloadsites.wordpress.com,torrent,,,OK,Nintendo; Activision; Sega,,,2,3,True,,True
torrentfreak.com,torrent,,,OK,Ubisoft; Activision; Sega; Konami,torrent,,0,5,True,2026,True
torrentg.org,torrent,AS13335,US,OK,Rockstar,,,3,1,False,,True
torrentgalaxy.to,torrent,,,EMPTY,,,,0,0,False,,False
torrenther.com,torrent,AS63949,US,OK,Activision,,,0,1,False,,False
torrenti-igruha.org,torrent,AS211381,NL,OK,Nintendo; Ubisoft; Activision; Rockstar; Konami; CD Projekt; 2K Games; Microsoft,repack,,4,5,True,2026,True
torrentigo.net,torrent,AS133618,AU,OK,,,,0,2,True,,True
torrentigruha.net,torrent,AS206834,DE,EMPTY,,,,0,0,False,,False
torrentigruha.org,torrent,AS63949,US,OK,Activision,,,0,1,False,,False
torrentigruha.ru,torrent,AS133618,AU,OK,,,,0,2,True,,True
torrentigruhi.ru,torrent,,,EMPTY,,,,0,0,False,,False
torrentik24.ucoz.net,torrent,AS44094,RU,OK,Sony; Ubisoft; Activision; Rockstar; Bethesda; Microsoft,repack,,6,3,False,,True
torrentinka.net,torrent,,,EMPTY,,,,0,0,False,,False
torrentis.org,torrent,AS133618,AU,OK,,,,0,2,True,,True
torrentjogos.com.br,torrent,AS16509,US,EMPTY,,,,0,0,False,,False
torrentkitty.cam,torrent,AS13335,US,OK,Nintendo; Capcom; Activision,torrent,,3,5,True,2026,True
torrentkitty.finance,torrent,AS13335,US,OK,Capcom,,,0,1,False,,True
torrentkitty.fun,torrent,AS13335,US,OK,Square Enix; Capcom; Activision,torrent,,1,5,True,2026,True
torrentkitty.ink,torrent,AS13335,US,OK,Nintendo; Capcom; Activision,torrent,,3,5,True,2026,True
torrentkitty.tv,torrent,AS13335,US,OK,Nintendo; Capcom; Activision,torrent,,3,5,True,2026,True
torrentleech.org,torrent,AS13335,US,OK,Ubisoft; Activision,torrent,,1,3,True,2025,True
torrentmac.net,torrent,,,OK,Nintendo; Capcom; Ubisoft; Activision; Rockstar,torrent,,2,5,True,2026,True
torrentmoom.com,torrent,,,EMPTY,,,,0,0,False,,False
torrentmoon.net,torrent,,,EMPTY,,,,0,0,False,,False
torrentor.co,torrent,,,EMPTY,,,,0,0,False,,False
torrentpro.net,torrent,,,EMPTY,,,,0,0,False,,False
torrentred.games,torrent,AS206834,DE,EMPTY,,,,0,0,False,,False
torrents-csv.ml,torrent,AS133618,AU,OK,,,,0,2,True,,True
torrents-igruha.ru:443,torrent,,,OK,Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Bethesda; CD Projekt; 2K Games; Microsoft,repack,,0,3,False,2023,True
torrents.me,torrent,AS13335,US,OK,,repack,,3,4,True,2026,True
torrents.vrpirates.wiki,torrent,AS200651,IS,OK,Nintendo; Ubisoft; Activision,,,0,4,True,2026,True
torrentsafe.com,torrent,AS13335,US,OK,Nintendo; Activision,torrent,,10,3,True,2025,True
torrentsgames.ru,torrent,AS49505,RU,OK,Nintendo; Ubisoft; Bethesda,,,6,3,True,2025,True
torrentsmirror.com,torrent,AS43350,NL,OK,,,,0,1,False,,True
torrentss.ru,torrent,,,EMPTY,,,,0,0,False,,False
torrenttrackerlist.com,torrent,AS26347,US,OK,Sony; Activision,torrent,,0,4,True,2026,True
torrentum.pw,torrent,,,EMPTY,,,,0,0,False,,False
torrentz2.is,torrent,AS133618,AU,OK,,,,0,2,True,,True
torrminatorr.com,unclassified,AS6698,UA,OK,,,,0,2,True,2025,True
touchtapplay.com,unclassified,,,OK,Nintendo; Square Enix; Capcom; Sony; Ubisoft; Activision; Rockstar,,,6,4,True,2026,False
toughest-game-ever-2.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; 2K Games,ISO; APK,,1,4,True,2026,True
tpb.party,unclassified,AS13335,US,OK,,,,0,1,False,,True
tpd-games.org,unclassified,AS63949,US,OK,Activision,,,0,1,False,,False
tr.moddroid.com,unclassified,AS13335,US,OK,Square Enix; Capcom; Activision; Rockstar; Sega,APK,,0,4,True,2026,True
tr.oldversion.com,unclassified,AS14061,US,OK,Nintendo; Capcom; Activision; Rockstar; Konami,ISO,,4,4,True,2026,True
tr.safetydetectives.com,unclassified,AS13335,US,OK,Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Konami,repack; ISO,,6,5,True,2026,True
tr.softmany.com,unclassified,AS13335,US,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Konami,ISO,,9,3,True,2025,True
tr.vpnmentor.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; Capcom; Sony; EA; Activision; Rockstar; Sega; CD Projekt; Valve,ISO,,6,4,True,2026,True
tr.wikipedia.org,unclassified,,,OK,Nintendo; Ubisoft; Activision; Sega; Konami; CD Projekt; Valve,,,0,4,True,2026,True
tr.y8.com,unclassified,,,OK,Nintendo; Square Enix; Sony; Ubisoft; Activision; Bandai Namco; Konami; CD Projekt; 2K Games,,,6,4,True,2026,True
translate.google.com,unclassified,AS15169,US,OK,Nintendo; Sony; EA; Ubisoft; Activision; Konami; Microsoft; Valve,ROM,,13,4,True,2026,False
transmission-qt.ru.uptodown.com,unclassified,,,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Sega; Konami,,,10,4,True,2026,True
transmissionbt.com,unclassified,AS13335,US,OK,,,,5,1,False,,True
trashbox.ru,unclassified,AS50340,RU,OK,Nintendo; Square Enix; Sony; Activision; Sega; Konami,ISO; IPA,,0,4,True,2026,False
trekson.net,unclassified,AS204601,NL,OK,Konami; Microsoft,,,0,3,True,2026,False
trial-xtreme-3.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; 2K Games,ISO; APK,,4,4,True,2026,True
tribler.ru.uptodown.com,unclassified,,,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Sega; Konami,,,9,4,True,2026,True
trilogyrelease.bungie.org,unclassified,,,OK,Konami,ISO,,0,1,False,,False
troypoint.com,unclassified,AS13335,US,OK,Nintendo; Capcom; Sony; Ubisoft; Activision; Rockstar,IPA,,2,4,True,2026,True
trustedrevie.ws,unclassified,AS13335,US,OK,Square Enix; Ubisoft; Activision; Rockstar; Konami,,,4,4,True,2026,False
trustedreviews.com,unclassified,AS13335,US,OK,Nintendo; Sony; Ubisoft; Activision; Sega; Konami,ISO,,0,4,True,2026,False
tt.wikipedia.org,unclassified,,,OK,Activision; Rockstar; Sega; Konami; Valve,,,3,4,True,2026,True
ttok.com,unclassified,AS14061,US,OK,Activision,,,5,3,True,2026,True
tuarisa.ru,unclassified,AS14061,US,EMPTY,,,,0,0,False,,False
tubemate.en.uptodown.com,unclassified,,,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Konami; Valve,,,15,4,True,2026,True
tubeoffline.com,unclassified,AS13335,US,OK,Capcom; Sony; EA; Activision; Rockstar,ISO; DDL,,0,2,False,,True
tumblr.com,unclassified,AS2635,US,OK,Square Enix; Sony; Activision,,,0,3,True,,False
tuneskit.com,ROM,AS13335,US,OK,Nintendo; Activision; Konami,,,1,4,True,2026,True
turbbit.net,unclassified,AS58061,AE,OK,Nintendo; Activision; Sega; Konami,,,7,4,True,2026,True
turbo-bit.soft112.com,unclassified,,,OK,Square Enix; Capcom; Activision; Konami; Valve,,,5,4,True,2026,True
turbo-fast.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; 2K Games,ISO; APK,,4,4,True,2026,True
turbobit.net,unclassified,AS200088,GB,OK,Capcom; Ubisoft; Activision; Konami,,,1,4,True,2026,False
turisvpn.com,unclassified,AS13335,US,OK,Nintendo; Capcom; Sony; Activision; Rockstar; Sega; CD Projekt,,,0,4,True,2026,False
tuttop.com,unclassified,AS57724,RU,OK,Activision; 2K Games,,,0,3,True,2026,True
tuttotrucchi2000.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Bethesda; Bandai Namco; Sega; Konami; CD Projekt; FromSoftware; 2K Games; Microsoft,,,10,4,True,2026,True
tv-games.ru,unclassified,AS30943,RU,EMPTY,,,,0,0,False,,False
tvgame.taobao.com,unclassified,,,OK,Nintendo; Capcom; Ubisoft; Activision; Rockstar; Valve,repack,,5,5,True,2026,True
tvtropes.org,unclassified,AS13335,US,OK,Capcom; Konami,,,0,1,False,,False
twcenter.net,unclassified,AS13335,US,OK,Capcom,,,0,1,False,,False
twistedvoxel.com,unclassified,,,OK,Nintendo; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Bethesda; Bandai Namco; Sega; Konami,ISO,,0,4,True,2026,False
twitch.en.aptoide.com,unclassified,,,OK,Nintendo; Square Enix; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM,,10,4,True,2026,True
twoplayergames.org,unclassified,AS60068,GB,OK,Nintendo; Activision; CD Projekt; Valve,,,0,4,True,2026,False
twoplayergameschallenge.en.aptoide.com,unclassified,,,OK,Nintendo; Square Enix; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM,,10,4,True,2026,True
ubackup.com,unclassified,AS13335,US,OK,Rockstar; Sega,,,6,3,True,2026,True
ubergizmo.com,unclassified,AS13335,US,OK,Nintendo; Ubisoft; Activision,,,0,4,True,2026,True
ubg365.github.io,unclassified,AS54113,US,OK,Capcom; Rockstar,,,1,1,False,,False
ubgwtf.gitlab.io,unclassified,AS396982,US,OK,Nintendo; Capcom; Ubisoft; Bandai Namco; Sega; Konami; Valve,,,0,3,True,2025,True
ubisoftconnect.com,ROM,AS14618,US,OK,Nintendo; Square Enix; Ubisoft; Activision; Sega; Konami,,,5,4,True,2026,True
ufovpn.io,unclassified,AS16509,US,OK,Nintendo; Square Enix; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Sega; Konami; Valve,APK,,1,4,True,2026,True
ufovpn.io.,unclassified,AS16509,US,OK,Nintendo; Square Enix; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Sega; Konami; Valve,APK,,1,4,True,2026,True
uk.gizmodo.com,unclassified,AS13335,US,OK,Nintendo; Sony; EA; Ubisoft; Activision; Rockstar; Bethesda; Sega; Konami; CD Projekt,,,7,4,True,2026,False
uk.minecraft.wiki,unclassified,AS13335,US,OK,Nintendo; Square Enix; Activision; Sega; Valve,,,1,4,True,2026,True
uk.trustpilot.com,unclassified,AS16509,US,OK,Nintendo; Square Enix; Capcom; Sony; Ubisoft; Activision; Sega,,,11,4,True,2026,True
uk.vpnmentor.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; Capcom; Sony; EA; Activision; Rockstar; Sega; CD Projekt,ISO,,6,4,True,2026,True
uk.wikipedia.org,unclassified,,,OK,Nintendo; Sony; Activision; Sega; Konami; CD Projekt; Valve,,,1,4,True,2026,True
uk.y8.com,unclassified,,,OK,Nintendo; Square Enix; Sony; Ubisoft; Activision; Bethesda; Bandai Namco; Konami; CD Projekt; 2K Games,,,6,4,True,2026,False
uma-musume-pretty-derby.en.uptodown.com,unclassified,,,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Konami,,,12,4,True,2026,False
uma-musume-pretty-derby.freedown.io,unclassified,AS13335,US,OK,Capcom; EA; Activision; Rockstar; Sega; Valve,,,14,2,False,2024,True
uma-musume-pretty-derby.uptodown.com,unclassified,,,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Sega; Konami,,,12,4,True,2026,True
unidownloader.com,unclassified,AS13335,US,OK,Nintendo; Sony; Ubisoft; Activision; Valve,APK,,3,2,False,2024,True
uniloader.pro,unclassified,AS13335,US,OK,Nintendo; Sony; Ubisoft; Activision; Valve,APK,,3,2,False,2024,True
unknowncheats.me,unclassified,,,OK,Nintendo; Square Enix; Capcom; Sony; Ubisoft; Activision; Rockstar; Konami,ISO; ROM,,2,2,False,,False
unlockapk.com,mobile,AS13335,US,OK,Rockstar; Konami,PKG,,0,2,True,2025,True
uno-and-friends.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; 2K Games,ISO; APK,,6,4,True,2026,True
uno-online.io,unclassified,AS13335,US,OK,Nintendo; Ubisoft; Activision; Rockstar; Konami,,,4,2,False,,True
up-4ever.net,unclassified,AS13335,US,OK,Nintendo; Capcom; Activision; Sega,,,2,3,True,2025,False
up4pc.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; Capcom; Activision; Rockstar,,,1,4,True,2026,True
uphill-rush-racing.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; 2K Games,ISO; APK,,6,4,True,2026,True
uptoplay.net,unclassified,AS13335,US,OK,Nintendo; Capcom; Sony; Activision; Rockstar; Sega; 2K Games,APK,,0,3,True,2025,True
uptoroms.com,ROM,AS13335,US,OK,Nintendo; Capcom; Activision; Konami,,,1,4,True,2026,False
ur.wikipedia.org,unclassified,,,OK,Nintendo; Activision; Sega; Konami; CD Projekt; Valve,,,0,4,True,2026,True
ur.y8.com,unclassified,,,OK,Nintendo; Square Enix; Sony; Ubisoft; Activision; Bandai Namco; Konami; CD Projekt; 2K Games,,,7,4,True,2026,True
urlquery.net,unclassified,AS14061,US,OK,Activision; Rockstar; Valve,,,0,4,True,2026,False
us.forums.blizzard.com,unclassified,,,EMPTY,,,,0,0,False,,False
us.shop.battle.net,unclassified,AS16509,US,EMPTY,,,,0,0,False,,False
use.selezen.club,unclassified,AS13335,US,OK,Nintendo; Rockstar; Konami,repack,,0,5,True,2026,True
usitility.com,unclassified,AS14061,US,OK,Capcom; Sony; Ubisoft; Rockstar; Sega,,,22,2,False,2024,True
uskoritel-komputera.download-windows.org,unclassified,AS210644,CH,OK,Nintendo; Sony; CD Projekt,,,1,3,True,2025,False
utilities.minitool.com,unclassified,AS13335,US,OK,Sony; Ubisoft; Activision; Sega,,,1,3,True,2025,True
utorgames.com,unclassified,AS44094,RU,OK,Nintendo; EA; Ubisoft; Activision; Rockstar; Bethesda; Konami; 2K Games,repack,,0,4,True,2025,True
utorrent-beta.ru.uptodown.com,torrent,,,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Konami,,,16,4,True,2026,True
utorrent-client.com,torrent,AS44094,RU,OK,Activision,APK,,6,3,True,2026,True
utorrent-portable.ru.uptodown.com,torrent,,,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Sega; Konami,,,10,2,False,2024,True
utorrent.ar.uptodown.com,torrent,,,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Sega; Konami,torrent,,14,3,False,2024,True
utorrent.com,torrent,AS14618,US,OK,Nintendo; Capcom; Sony; Ubisoft; Activision; Rockstar; Konami; Valve,repack; ISO; torrent,,3,3,False,,True
utorrent.de.uptodown.com,torrent,,,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Konami,torrent,,14,3,False,2024,True
utorrent.en.uptodown.com,torrent,,,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Sega; Konami,torrent,,14,3,False,2024,True
utorrent.fr.uptodown.com,torrent,,,OK,Square Enix; Capcom; Sony; Ubisoft; Activision; Rockstar; Konami,torrent,,14,3,False,2024,True
utorrent.id.uptodown.com,torrent,,,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Sega; Konami,torrent,,14,3,False,2024,True
utorrent.in.uptodown.com,torrent,,,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Sega; Konami,torrent,,14,3,False,2024,True
utorrent.info,torrent,AS49505,RU,OK,,APK,,7,3,True,2026,True
utorrent.it.uptodown.com,torrent,,,OK,Square Enix; Capcom; Sony; Ubisoft; Activision; Rockstar; Sega; Konami; Valve,torrent,,14,3,False,2024,True
utorrent.jp.uptodown.com,torrent,,,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Sega; Konami,torrent,,12,3,False,2024,True
utorrent.kr.uptodown.com,torrent,,,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Sega; Konami,,,11,2,False,2024,True
utorrent.ro.uptodown.com,torrent,,,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Sega; Konami,torrent,,13,3,False,2024,True
utorrent.ru.uptodown.com,torrent,,,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Sega; Konami,torrent,,14,3,False,2024,True
utorrent.th.uptodown.com,torrent,,,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Sega; Konami,torrent,,14,3,False,2024,True
utorrent.tr.uptodown.com,torrent,,,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Konami,torrent,,14,3,False,2024,True
utorrent.uptodown.com,torrent,,,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Sega; Konami,torrent,,14,3,False,2024,True
utorrent.vi.uptodown.com,torrent,,,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Konami,torrent,,14,3,False,2024,True
utorrent9.org,torrent,,,OK,EA; Ubisoft; Activision; Rockstar; Microsoft,,,1,3,True,2025,True
utorrentfilmi.ru,torrent,AS13335,US,OK,Activision,,,0,1,False,,True
utorrentgames.best,torrent,,,EMPTY,,,,0,0,False,,False
utorrentgames.net,torrent,AS50979,US,ERROR,,,,0,0,False,,False
utorrentgames.pro,torrent,AS50979,US,ERROR,,,,0,0,False,,False
utorrentgames.ru,torrent,AS29182,RU,OK,Activision,,,0,1,False,,True
utorrentinfo.ru,torrent,AS62082,RU,OK,Sony; Konami,APK,,4,1,False,,True
uy.ebay.com,unclassified,,,OK,Nintendo; Square Enix; Ubisoft; Activision; Sega; Konami; 2K Games,,,1,4,True,2026,True
v2ex.com,unclassified,AS13335,US,OK,Nintendo; Sony; EA; Activision; Konami,ISO,,0,4,True,2026,True
vanhornlawgroup.com,unclassified,AS16509,US,OK,Activision; Rockstar; Sega; Valve,,,10,2,False,,True
vanityowl.com,unclassified,AS31898,US,EMPTY,,,,0,0,False,,False
vbr.ru,unclassified,AS51115,RU,EMPTY,,,,0,0,False,,False
vc.ru,unclassified,AS51115,RU,EMPTY,,,,0,0,False,,False
vcgamers.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; Capcom; Sony; Ubisoft; Activision; Sega; Konami,,,14,4,True,2026,False
ve.ebay.com,unclassified,,,OK,Nintendo; Ubisoft; Activision; Sega; Konami; 2K Games,,,1,4,True,2026,True
vecteezy.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; Capcom; Sony; EA; Activision; Rockstar; Sega; Konami; CD Projekt,ISO,,12,4,True,2026,True
vegas-crime-simulator.en.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM,,9,4,True,2026,True
vegas-crime-simulator.ru.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM,,9,4,True,2026,True
vehicle-masters.en.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM,,9,4,True,2026,True
vehicle-masters.ru.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM,,9,4,True,2026,True
velvet-cleaner-boost-phone-performance-free-ram.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; Activision; Rockstar; Sega; Konami; 2K Games,ISO; APK,,1,4,True,2026,True
vercalendario.info,unclassified,AS31898,US,OK,Square Enix; Konami,,,1,3,True,2026,True
vg247.com,unclassified,,,OK,Nintendo; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Bethesda; Bandai Namco; Sega; CD Projekt; FromSoftware,,,0,4,True,2026,False
